category,kcd7,kor_name,eng_name,kcd8
세세세,S26.919,"흉강내로의 열린상처가 있는 심장의 상세불명 손상, 기타 및 상세불명의 손상","Injury of heart with open wound into thoracic cavity, unspecified, other and unspecified injuries",S26.91
세세세,S27.000,"흉강내로의 열린상처가 없는 외상성 기흉, 폭풍손상","Traumatic pneumothorax without open wound into thoracic cavity, blast injuries",S27.00
세세세,S27.001,"흉강내로의 열린상처가 없는 외상성 기흉, 타박상","Traumatic pneumothorax without open wound into thoracic cavity, bruise",S27.00
세세세,S27.002,"흉강내로의 열린상처가 없는 외상성 기흉, 진탕손상","Traumatic pneumothorax without open wound into thoracic cavity, concussion injuries",S27.00
세세세,S27.003,"흉강내로의 열린상처가 없는 외상성 기흉, 으깸","Traumatic pneumothorax without open wound into thoracic cavity, crushing",S27.00
세세세,S27.004,"흉강내로의 열린상처가 없는 외상성 기흉, 열상","Traumatic pneumothorax without open wound into thoracic cavity, laceration",S27.00
세세세,S27.005,"흉강내로의 열린상처가 없는 외상성 기흉, 외상성 혈종","Traumatic pneumothorax without open wound into thoracic cavity, traumatic haematoma",S27.00
세세세,S27.006,"흉강내로의 열린상처가 없는 외상성 기흉, 외상성 천자","Traumatic pneumothorax without open wound into thoracic cavity, traumatic puncture",S27.00
세세세,S27.007,"흉강내로의 열린상처가 없는 외상성 기흉, 외상성 파열","Traumatic pneumothorax without open wound into thoracic cavity, traumatic rupture",S27.00
세세세,S27.008,"흉강내로의 열린상처가 없는 외상성 기흉, 외상성 찢김","Traumatic pneumothorax without open wound into thoracic cavity, traumatic tear",S27.00
세세세,S27.009,"흉강내로의 열린상처가 없는 외상성 기흉, 기타 및 상세불명의 손상","Traumatic pneumothorax without open wound into thoracic cavity, other and unspecified injuries",S27.00
세세세,S27.010,"흉강내로의 열린상처가 있는 외상성 기흉, 폭풍손상","Traumatic pneumothorax with open wound into thoracic cavity, blast injuries",S27.01
세세세,S27.011,"흉강내로의 열린상처가 있는 외상성 기흉, 타박상","Traumatic pneumothorax with open wound into thoracic cavity, bruise",S27.01
세세세,S27.012,"흉강내로의 열린상처가 있는 외상성 기흉, 진탕손상","Traumatic pneumothorax with open wound into thoracic cavity, concussion injuries",S27.01
세세세,S27.013,"흉강내로의 열린상처가 있는 외상성 기흉, 으깸","Traumatic pneumothorax with open wound into thoracic cavity, crushing",S27.01
세세세,S27.014,"흉강내로의 열린상처가 있는 외상성 기흉, 열상","Traumatic pneumothorax with open wound into thoracic cavity, laceration",S27.01
세세세,S27.015,"흉강내로의 열린상처가 있는 외상성 기흉, 외상성 혈종","Traumatic pneumothorax with open wound into thoracic cavity, traumatic haematoma",S27.01
세세세,S27.016,"흉강내로의 열린상처가 있는 외상성 기흉, 외상성 천자","Traumatic pneumothorax with open wound into thoracic cavity, traumatic puncture",S27.01
세세세,S27.017,"흉강내로의 열린상처가 있는 외상성 기흉, 외상성 파열","Traumatic pneumothorax with open wound into thoracic cavity, traumatic rupture",S27.01
세세세,S27.018,"흉강내로의 열린상처가 있는 외상성 기흉, 외상성 찢김","Traumatic pneumothorax with open wound into thoracic cavity, traumatic tear",S27.01
세세세,S27.019,"흉강내로의 열린상처가 있는 외상성 기흉, 기타 및 상세불명의 손상","Traumatic pneumothorax with open wound into thoracic cavity, other and unspecified injuries",S27.01
세세세,S27.100,"흉강내로의 열린상처가 없는 외상성 혈흉, 폭풍손상","Traumatic haemothorax without open wound into thoracic cavity, blast injuries",S27.10
세세세,S27.101,"흉강내로의 열린상처가 없는 외상성 혈흉, 타박상","Traumatic haemothorax without open wound into thoracic cavity, bruise",S27.10
세세세,S27.102,"흉강내로의 열린상처가 없는 외상성 혈흉, 진탕손상","Traumatic haemothorax without open wound into thoracic cavity, concussion injuries",S27.10
세세세,S27.103,"흉강내로의 열린상처가 없는 외상성 혈흉, 으깸","Traumatic haemothorax without open wound into thoracic cavity, crushing",S27.10
세세세,S27.104,"흉강내로의 열린상처가 없는 외상성 혈흉, 열상","Traumatic haemothorax without open wound into thoracic cavity, laceration",S27.10
세세세,S27.105,"흉강내로의 열린상처가 없는 외상성 혈흉, 외상성 혈종","Traumatic haemothorax without open wound into thoracic cavity, traumatic haematoma",S27.10
세세세,S27.106,"흉강내로의 열린상처가 없는 외상성 혈흉, 외상성 천자","Traumatic haemothorax without open wound into thoracic cavity, traumatic puncture",S27.10
세세세,S27.107,"흉강내로의 열린상처가 없는 외상성 혈흉, 외상성 파열","Traumatic haemothorax without open wound into thoracic cavity, traumatic rupture",S27.10
세세세,S27.108,"흉강내로의 열린상처가 없는 외상성 혈흉, 외상성 찢김","Traumatic haemothorax without open wound into thoracic cavity, traumatic tear",S27.10
세세세,S27.109,"흉강내로의 열린상처가 없는 외상성 혈흉, 기타 및 상세불명의 손상","Traumatic haemothorax without open wound into thoracic cavity, other and unspecified injuries",S27.10
세세세,S27.110,"흉강내로의 열린상처가 있는 외상성 혈흉, 폭풍손상","Traumatic haemothorax with open wound into thoracic cavity, blast injuries",S27.11
세세세,S27.111,"흉강내로의 열린상처가 있는 외상성 혈흉, 타박상","Traumatic haemothorax with open wound into thoracic cavity, bruise",S27.11
세세세,S27.112,"흉강내로의 열린상처가 있는 외상성 혈흉, 진탕손상","Traumatic haemothorax with open wound into thoracic cavity, concussion injuries",S27.11
세세세,S27.113,"흉강내로의 열린상처가 있는 외상성 혈흉, 으깸","Traumatic haemothorax with open wound into thoracic cavity, crushing",S27.11
세세세,S27.114,"흉강내로의 열린상처가 있는 외상성 혈흉, 열상","Traumatic haemothorax with open wound into thoracic cavity, laceration",S27.11
세세세,S27.115,"흉강내로의 열린상처가 있는 외상성 혈흉, 외상성 혈종","Traumatic haemothorax with open wound into thoracic cavity, traumatic haematoma",S27.11
세세세,S27.116,"흉강내로의 열린상처가 있는 외상성 혈흉, 외상성 천자","Traumatic haemothorax with open wound into thoracic cavity, traumatic puncture",S27.11
세세세,S27.117,"흉강내로의 열린상처가 있는 외상성 혈흉, 외상성 파열","Traumatic haemothorax with open wound into thoracic cavity, traumatic rupture",S27.11
세세세,S27.118,"흉강내로의 열린상처가 있는 외상성 혈흉, 외상성 찢김","Traumatic haemothorax with open wound into thoracic cavity, traumatic tear",S27.11
세세세,S27.119,"흉강내로의 열린상처가 있는 외상성 혈흉, 기타 및 상세불명의 손상","Traumatic haemothorax with open wound into thoracic cavity, other and unspecified injuries",S27.11
세세세,S27.200,"흉강내로의 열린상처가 없는 외상성 혈기흉, 폭풍손상","Traumatic haemopneumothorax without open wound into thoracic cavity, blast injuries",S27.20
세세세,S27.201,"흉강내로의 열린상처가 없는 외상성 혈기흉, 타박상","Traumatic haemopneumothorax without open wound into thoracic cavity, bruise",S27.20
세세세,S27.202,"흉강내로의 열린상처가 없는 외상성 혈기흉, 진탕손상","Traumatic haemopneumothorax without open wound into thoracic cavity, concussion injuries",S27.20
세세세,S27.203,"흉강내로의 열린상처가 없는 외상성 혈기흉, 으깸","Traumatic haemopneumothorax without open wound into thoracic cavity, crushing",S27.20
세세세,S27.204,"흉강내로의 열린상처가 없는 외상성 혈기흉, 열상","Traumatic haemopneumothorax without open wound into thoracic cavity, laceration",S27.20
세세세,S27.205,"흉강내로의 열린상처가 없는 외상성 혈기흉, 외상성 혈종","Traumatic haemopneumothorax without open wound into thoracic cavity, traumatic haematoma",S27.20
세세세,S27.206,"흉강내로의 열린상처가 없는 외상성 혈기흉, 외상성 천자","Traumatic haemopneumothorax without open wound into thoracic cavity, traumatic puncture",S27.20
세세세,S27.207,"흉강내로의 열린상처가 없는 외상성 혈기흉, 외상성 파열","Traumatic haemopneumothorax without open wound into thoracic cavity, traumatic rupture",S27.20
세세세,S27.208,"흉강내로의 열린상처가 없는 외상성 혈기흉, 외상성 찢김","Traumatic haemopneumothorax without open wound into thoracic cavity, traumatic tear",S27.20
세세세,S27.209,"흉강내로의 열린상처가 없는 외상성 혈기흉, 기타 및 상세불명의 손상","Traumatic haemopneumothorax without open wound into thoracic cavity, other and unspecified injuries",S27.20
세세세,S27.210,"흉강내로의 열린상처가 있는 외상성 혈기흉, 폭풍손상","Traumatic haemopneumothorax with open wound into thoracic cavity, blast injuries",S27.21
세세세,S27.211,"흉강내로의 열린상처가 있는 외상성 혈기흉, 타박상","Traumatic haemopneumothorax with open wound into thoracic cavity, bruise",S27.21
세세세,S27.212,"흉강내로의 열린상처가 있는 외상성 혈기흉, 진탕손상","Traumatic haemopneumothorax with open wound into thoracic cavity, concussion injuries",S27.21
세세세,S27.213,"흉강내로의 열린상처가 있는 외상성 혈기흉, 으깸","Traumatic haemopneumothorax with open wound into thoracic cavity, crushing",S27.21
세세세,S27.214,"흉강내로의 열린상처가 있는 외상성 혈기흉, 열상","Traumatic haemopneumothorax with open wound into thoracic cavity, laceration",S27.21
세세세,S27.215,"흉강내로의 열린상처가 있는 외상성 혈기흉, 외상성 혈종","Traumatic haemopneumothorax with open wound into thoracic cavity, traumatic haematoma",S27.21
세세세,S27.216,"흉강내로의 열린상처가 있는 외상성 혈기흉, 외상성 천자","Traumatic haemopneumothorax with open wound into thoracic cavity, traumatic puncture",S27.21
세세세,S27.217,"흉강내로의 열린상처가 있는 외상성 혈기흉, 외상성 파열","Traumatic haemopneumothorax with open wound into thoracic cavity, traumatic rupture",S27.21
세세세,S27.218,"흉강내로의 열린상처가 있는 외상성 혈기흉, 외상성 찢김","Traumatic haemopneumothorax with open wound into thoracic cavity, traumatic tear",S27.21
세세세,S27.219,"흉강내로의 열린상처가 있는 외상성 혈기흉, 기타 및 상세불명의 손상","Traumatic haemopneumothorax with open wound into thoracic cavity, other and unspecified injuries",S27.21
세세세,S27.300,"흉강내로의 열린상처가 없는 폐의 기타 손상, 폭풍손상","Other injuries of lung without open wound into thoracic cavity, blast injuries",S27.30
세세세,S27.301,"흉강내로의 열린상처가 없는 폐의 기타 손상, 타박상","Other injuries of lung without open wound into thoracic cavity, bruise",S27.30
세세세,S27.302,"흉강내로의 열린상처가 없는 폐의 기타 손상, 진탕손상","Other injuries of lung without open wound into thoracic cavity, concussion injuries",S27.30
세세세,S27.303,"흉강내로의 열린상처가 없는 폐의 기타 손상, 으깸","Other injuries of lung without open wound into thoracic cavity, crushing",S27.30
세세세,S27.304,"흉강내로의 열린상처가 없는 폐의 기타 손상, 열상","Other injuries of lung without open wound into thoracic cavity, laceration",S27.30
세세세,S27.305,"흉강내로의 열린상처가 없는 폐의 기타 손상, 외상성 혈종","Other injuries of lung without open wound into thoracic cavity, traumatic haematoma",S27.30
세세세,S27.306,"흉강내로의 열린상처가 없는 폐의 기타 손상, 외상성 천자","Other injuries of lung without open wound into thoracic cavity, traumatic puncture",S27.30
세세세,S27.307,"흉강내로의 열린상처가 없는 폐의 기타 손상, 외상성 파열","Other injuries of lung without open wound into thoracic cavity, traumatic rupture",S27.30
세세세,S27.308,"흉강내로의 열린상처가 없는 폐의 기타 손상, 외상성 찢김","Other injuries of lung without open wound into thoracic cavity, traumatic tear",S27.30
